oos,atc,latency,trf_avg,perfect_order,GMV_cur,retention
0.07508619894181591,22,2174,0,0,1262,0.9129530874140682
0.04079253249191468,230,2259,0,1,1083,0.3810749216784297
0.08666434399755824,11,2566,0,1,646,0.5393327439373811
0.09912610099255599,219,2807,1,1,1154,0.3735493390228234
0.0310680200293197,23,1910,0,1,1911,0.536552920053025
0.09122830836054992,52,2470,0,1,2836,0.38213899231869763
0.052650819720902825,19,114,0,1,676,0.3581649433079178
0.062290170416333765,202,1886,1,1,851,0.5658047281017777
0.08162255308380104,9,2307,1,0,981,0.7345900041983673
0.07299648837401389,70,811,0,1,2503,0.43127554766656195
0.11255724114378671,167,1940,1,1,1588,0.916212457564
0.02699369097226416,2,2158,1,0,373,0.9636947963204168
0.11966452274142611,131,2753,1,0,2799,0.39169461102459824
0.08934026969003626,120,640,0,0,1440,0.6056863532717378
0.08696359837848382,86,1147,0,1,1935,0.9291393987283944
0.1046266238568909,223,356,0,0,957,0.6245974186534377
0.07669170242167304,34,945,0,1,2948,0.7324862732146646
0.08066761762254712,73,21,0,0,9,0.1407165101972061
0.025227596305822178,91,1269,1,0,1688,0.9530048775917882
0.02746259695575995,116,287,0,0,1873,0.39455663823522813
0.05867511376475454,84,1723,1,1,354,0.6309934094535289
0.004034847153228813,2,1408,0,1,1404,0.6230364048979884
0.04764643407782143,70,1495,1,1,46,0.9662735257753856
0.003607699384499438,51,2547,1,0,2322,0.7198615857738728
0.007701765734590096,168,1725,1,1,329,0.8130717223084933
0.1168512270365619,86,1899,0,0,2946,0.4241264662576113
0.05311821123987304,52,529,1,1,1236,0.8139765313426567
0.09707059379718186,233,1617,0,0,197,0.0063860275800007305
0.05969792969376034,50,317,1,0,364,0.846156919781632
0.027550385397792462,186,1,1,1,1806,0.6225887186268501
0.10723538779753355,154,1889,1,0,1704,0.45197087044110695
0.07894429940004072,174,2531,0,1,2020,0.0812798143694139
0.0551313295987679,154,1995,0,0,2247,0.5751781706763285
0.0014678597936906984,134,537,1,0,506,0.4612430019881353
0.032356964704265606,90,1397,0,0,1111,0.9427147224475948
0.05912337868080683,22,1832,1,0,232,0.7028824496506045
0.0593243960929776,197,319,1,1,511,0.9288948248935307
0.0549087452267806,149,2614,0,1,2601,0.4185075331079239
0.0986486625364196,75,2600,0,0,1232,0.5654767316278537
0.07482137657849475,78,1786,1,1,1837,0.5343807284406835
0.04450911277101062,220,1902,1,0,1742,0.06479088995564841
0.042343410471627,14,2011,1,0,1637,0.07644109642566621
0.09491580983833688,53,193,0,1,575,0.47716574379401877
0.10807971858677641,129,1292,1,1,755,0.8167196328207342
0.0769130576695111,36,582,0,0,2737,0.42324024880703126
0.005263152767696663,186,265,1,0,1648,0.26109700084384335
0.09260741202782247,27,1365,0,1,1707,0.5332022501605457
0.11875946137134946,113,661,0,0,196,0.04039246006653274
0.022421931585826102,106,2514,0,0,487,0.25186196708043707
0.03591721959289214,194,2128,0,1,70,0.19280038912463338
0.11011332987653875,196,1307,1,1,759,0.9026297916864884
0.022839982410016724,67,1172,1,1,482,0.7145347623685646
0.01801310001117562,32,2106,0,0,1636,0.2508451509812881
0.04989263782908941,140,335,1,1,1389,0.10048110680096822
0.058085024450466635,145,354,0,0,887,0.072735311850599
0.10876803328949489,218,1674,1,1,2608,0.6488194816213063
0.012706944502674664,3,799,0,0,679,0.9641672941713133
0.08327384126539866,15,1990,0,1,2613,0.9477049555230788
0.051531594225691174,51,1201,0,0,483,0.8222116260845479
0.0798593300571377,221,1039,0,1,1064,0.6742903395996418
0.12020339270866985,123,2276,0,0,272,0.06514144631254604
0.11713434501159306,164,1228,0,0,2838,0.24332805907553068
0.025811130788522443,108,1064,1,1,1606,0.4614218973828106
0.023606139637682128,42,1935,1,0,2733,0.9184580152089602
0.004202763837775375,230,562,1,1,1103,0.6790667367054225
0.06920535067871761,65,604,0,1,2345,0.4780014766121162
0.08208155009606237,89,2833,0,1,624,0.36845425522895137
0.08204345311565842,223,1061,0,1,1069,0.1867505902315778
0.07111309042228538,199,2938,1,1,1945,0.277315850297541
0.0022014762903254936,71,243,1,0,1969,0.9041976925026313
0.06701804908474142,176,1813,0,0,1507,0.45721587220212645
0.10064797881153172,191,1198,1,0,1030,0.6720437826929514
0.04756928697587985,181,1404,1,1,1762,0.6177344005069966
0.1067704193539016,212,554,1,1,1385,0.9053865505836726
0.021504202567118824,217,566,0,1,631,0.3432792053210333
0.05453781680456489,74,7,1,1,2121,0.8168717931016031
0.05523363154845169,86,48,1,1,2333,0.24809133075872902
0.06407441501408923,19,14,1,1,335,0.5613737387747018
0.04098628473402968,213,490,0,0,1097,0.1361301102243585
0.022470255308203207,188,1695,0,1,2937,0.9797476471990914
0.12365411907278516,205,1865,0,0,117,0.9701546853912505
0.09814185495201778,159,934,0,1,640,0.10607470833432331
0.03707181719652876,217,2483,0,1,2387,0.771231376281158
0.06626998846833179,106,1496,0,0,2562,0.29140272228035724
0.08691036774189491,160,76,1,0,2863,0.27801622886738986
0.034990653009156575,36,681,1,0,2600,0.1937921349874665
0.11465277410161478,190,1002,0,1,1007,0.21882516323682089
0.0008605368407230696,8,1574,1,1,1471,0.8865621845554011
0.01791996277138032,193,1486,1,1,2303,0.9981523225887234
0.0931873153569898,95,123,1,0,1604,0.9133111014864719
0.10803233621060396,77,1032,0,0,2090,0.8712625159649209
0.05188563252866488,35,2774,0,1,1696,0.8322011846056457
0.06628665052712247,178,2889,0,1,967,0.4490739030241029
0.026652455008377693,40,1061,0,1,2491,0.6626843892065256
0.032751407067101376,116,1704,0,0,436,0.47986203901461555
0.09188825660261128,46,1632,1,0,1909,0.8190450709014098
0.00976832971706984,6,891,0,1,1664,0.1132277450089424
0.02549638823058943,185,468,1,1,234,0.027393136238987315
0.08110877833379372,177,899,0,1,1344,0.4080488287481715
0.008800577635280651,104,2898,0,0,1903,0.17688084841120166
0.053592060253942767,58,1872,1,0,2093,0.37654643275822586
0.10256285686086031,224,402,0,0,2387,0.07013617951642559
0.01699507942035973,73,434,1,0,1518,0.9916214776315094
0.06229123178814246,213,1896,0,1,2349,0.15612844692167382
0.03833621663275161,134,2361,1,0,2169,0.6822406374525353
0.041500489481814784,167,1086,0,1,578,0.9950404038682693
0.07628270843737261,52,1830,1,0,2905,0.9182548895404499
0.07589177280670723,10,2094,1,0,1338,0.543962872708299
0.06996162361473199,56,618,1,0,2051,0.33983648105140596
0.09252116820792558,128,1705,1,0,1032,0.012614798413748796
0.02916628747975683,145,2461,0,0,2726,0.9495740497855757
0.12470100036836407,177,2315,1,0,1149,0.5999117966702793
0.08146785464017685,91,2122,0,1,1984,0.668360292859619
0.0010280091643953548,71,2814,0,1,2921,0.8440716980897378
0.032937532632001415,21,124,0,0,1441,0.4451243660279448
0.03483315297004547,17,1438,0,1,2891,0.2709646036628578
0.04994539473106939,95,563,0,0,1304,0.6215571694217537
0.03590883952275624,165,2111,1,1,1276,0.7632877131304733
0.07984241016069656,119,2356,0,0,2368,0.515328156375192
0.029288245926415074,229,2865,0,1,1966,0.6961550651357513
0.06724109748374264,232,1336,1,1,1745,0.0904614654834569
0.035365934375870905,133,2293,1,0,1343,0.6700575109595475
0.06268148150702764,38,1118,1,1,680,0.5074675984399554
0.044370538061713635,234,466,0,1,222,0.8398486037189202
0.01982205380142242,80,2824,0,0,22,0.1313151788500012
0.02798179204047191,145,450,1,0,2562,0.7327380144365879
0.0015184218111197884,214,1000,0,0,1116,0.0397620846921215
0.0695891755440455,2,2219,1,1,2407,0.09157819906078213
0.03465686889794367,101,2731,0,1,246,0.7532769171731089
0.07038854559045256,216,1683,1,0,1090,0.9674396969126934
0.0040027565267494875,9,1344,0,1,1435,0.006743360314712454
0.10619476116955001,128,278,1,0,100,0.6111571141511591
0.1161760551623873,58,2513,0,0,2408,0.015813465817933303
0.07900796137864231,90,1900,0,0,2609,0.13347718464199654
0.12079609626262543,79,2152,1,1,471,0.44220387347144985
0.08019331335675325,32,2276,0,1,1156,0.48416467972315735
0.07225706353822665,224,218,1,1,1059,0.4325276132528284
0.07015290474250854,100,1077,0,0,621,0.5576873513726117
0.028663587803747198,148,1273,1,1,2630,0.894640461058524
0.032183108066540705,183,2714,0,0,1884,0.8145018393140175
0.0004184737444040687,168,1829,1,1,1506,0.47330072149816216
0.05052287717990285,166,2407,0,1,86,0.13973783658800376
0.11977666509635143,216,1959,1,0,1666,0.32219783170845373
0.0014763549850548147,74,143,1,1,2758,0.6918375862116453
0.032533999712439934,169,2254,1,1,1049,0.8514387650633048
0.09324218413834147,174,2424,1,0,835,0.7169757870616726
0.009449920979374027,37,2612,1,0,1687,0.8833858514979236
0.09000020313474882,184,1491,1,0,1018,0.7740362497024971
0.04150108008189109,182,146,0,1,2522,0.39007684835330614
0.013732586034668856,86,779,1,0,1722,0.7516933863791796
0.06059735632459304,170,1450,0,0,2328,0.43090746807369584
0.10898704625858915,227,2102,0,1,1203,0.7797401090140987
0.0013605485159899483,84,23,0,1,2659,0.3216788419384884
0.030513696297901932,2,2186,0,0,2862,0.8259817754044478
0.01732930405313035,219,694,1,1,519,0.26302030480897265
0.11147619317297205,53,410,0,1,1957,0.7266268646259413
0.10594261259548385,119,2723,0,0,2053,0.3511606425393593
0.12352823689828141,202,1578,0,1,2249,0.2583113157432212
0.06883413019626802,122,614,0,1,2621,0.29987216825772645
0.012037229027027821,108,643,0,0,774,0.4416199752785035
0.12055483443306338,53,2867,1,0,1867,0.5587094446972808
0.020405914598484926,179,2109,0,0,58,0.17362519048101233
0.11521205282683224,223,2865,0,0,1991,0.16787522872211869
0.08189749544689956,41,1747,0,0,2476,0.9903692459629265
0.014909264854120655,148,530,0,0,2080,0.4755332755360452
0.043542566365063845,186,2197,1,1,443,0.25822575893843447
0.027693224053923673,134,2126,1,0,2674,0.9890823225196945
0.10667363813643074,110,2889,1,0,2650,0.6532619794905081
0.09717536110256754,26,2807,1,0,1830,0.8570178982315901
0.07115573675028142,3,1221,0,0,875,0.947108634672714
0.06949476934368107,204,1213,0,0,1050,0.8576282518416614
0.10410871610112077,117,2369,0,0,118,0.06928354716767038
0.02330876457053664,87,1497,0,0,443,0.005037771055403595
0.028002852623117816,214,174,1,0,377,0.6712048687168153
0.05886671065798983,79,1140,0,1,2754,0.589773409689051
0.038257305547560905,147,1650,1,0,2254,0.552209390481616
0.045090278485424184,157,2576,0,1,233,0.933890897981469
0.007966475520799682,130,32,1,1,1638,0.6333626067419271
0.12208601651149956,104,42,1,0,182,0.8285932431820575
0.06644989076840407,141,965,1,0,2463,0.10327188293892564
0.059130127767653265,226,1234,0,0,144,0.3991689868429198
0.0971152744456482,120,1716,1,0,2908,0.9724189733742052
0.004030851349440742,114,1067,1,0,1809,0.010268394496792066
0.033124715242273686,164,225,0,0,1535,0.0027032660241728124
0.12451000293383585,190,2678,1,0,1385,0.5787940134487152
0.11349691993056113,12,129,1,0,1472,0.16280861035549576
0.05498891284960451,170,1220,0,1,1567,0.08392180723367204
0.11233959097805682,56,2122,0,0,2603,0.25169718757988313
0.09223361848181988,55,2108,1,0,1366,0.9313284370607722
0.04622998331552025,183,301,0,0,1672,0.20459128337933363
0.08196229908425051,69,2069,1,0,1633,0.6327520111434382
0.09417386436712469,168,1564,0,1,1933,0.085861622697597
0.08096666686190976,202,37,0,1,61,0.7283054616707332
0.06706531242572994,36,704,0,1,1943,0.05510219185343357
0.010705431539308294,129,2274,1,1,2015,0.48893633983223106
0.06684861179680043,97,51,0,0,2553,0.06784437473733762
0.008275035799144681,231,2080,1,1,2025,0.7053464435630146
0.020119117175002643,95,860,0,1,655,0.4324621628247388
0.05015353768547655,46,1923,1,0,1531,0.47384163751043895
0.02086008399222046,204,1932,0,0,1292,0.36820797578934295
0.07343933959650623,229,1332,1,0,1323,0.9676402766485985
0.06559906034049179,186,231,0,1,2787,0.6238177000222955
0.07330912267954631,190,2362,0,1,570,0.9895421921329479
0.10024636942649236,207,2044,1,1,218,0.3961758423206322
0.09837840666046396,170,1583,1,1,2506,0.5244789035604639
0.09761851383581763,159,300,0,1,2850,0.4045867889250454
0.05919230534312778,217,1485,0,1,787,0.29308339157189
0.07654617597125023,11,1168,1,0,2163,0.21163792841272744
0.10011406402458774,213,2471,0,1,25,0.6042324819441806
0.10403437263294742,165,594,0,1,2298,0.49332911055759143
0.04051127095373869,198,2927,0,1,1604,0.5028828529355251
0.07424952308551216,203,2337,0,0,123,0.2697271279606618
0.02121498803515219,222,572,1,1,2892,0.725714429936666
0.07786230143652921,115,2570,0,0,483,0.4402621946824855
0.05073325974505692,48,405,1,1,1396,0.7090819840084444
0.020352804511331785,194,31,1,1,2139,0.18880040245053353
0.12260273623716664,54,2713,0,0,916,0.9623077135294112
0.05608458087612295,132,782,0,1,2363,0.7243322201803783
0.08811313620844957,5,2664,0,1,2275,0.8498229787706035
0.06478821533317274,163,1556,0,0,2082,0.8598240296169386
0.07295479455134322,98,199,0,0,1704,0.8221257021233113
0.0037369650008945987,3,2472,0,1,1396,0.7218771284180125
0.009470562076016542,191,1158,0,0,2813,0.48398823433676985
0.12061010356641469,163,2810,0,0,1838,0.12374523996302444
0.07276691631229884,148,1629,1,0,1780,0.2075555014682211
0.01400750730718045,160,1544,0,1,2583,0.4427074347794795
0.04797019477311258,167,1044,1,1,1488,0.04109009495227267
0.09640600634050599,64,2849,1,1,666,0.4043053042707375
0.06813068505087726,163,2826,1,0,389,0.629161257285033
0.09869939020288257,13,642,0,1,1363,0.909081432690528
0.08366405306003412,205,2181,0,0,1750,0.11687058896720237
0.12252533359191888,16,1388,1,0,2837,0.5868846194522
0.11333584754492085,87,2023,1,1,603,0.4815946796007944
0.02893572498141843,1,1960,0,0,2460,0.3499875168558133
0.08493095728747253,228,1478,0,1,2033,0.8794181672445297
0.054074394129585396,37,499,1,0,2601,0.11570033015929926
0.12255071265370775,35,980,0,1,1712,0.9984985673344133
0.07790960757545966,226,1484,0,0,2119,0.2847830425978939
0.020064342723580667,59,2577,1,0,1764,0.8429247957309459
0.07673557058542839,19,2687,0,0,1419,0.9833369169812441
0.0678569802474875,145,1145,1,0,1848,0.07084166668298975
0.10531081362734525,58,2525,1,0,803,0.7384562141517997
0.11757833156399819,103,2924,0,1,1477,0.9513562657767805
0.04669444780767344,154,1689,1,0,2012,0.21682998787610674
0.08990583037072182,75,346,0,0,2166,0.35273945261527784
0.041515213995792236,105,822,1,1,696,0.21524428040369292
0.012564311227984418,54,2241,0,0,2065,0.3898911375209181
0.04455029190963232,141,2685,0,1,1190,0.16913517294260916
0.12389871287550304,106,274,0,0,1001,0.5169845273029754
0.0021302381102645956,122,1086,0,0,934,0.4133437826242812
0.06678116888922453,231,986,1,0,832,0.2539506034923279
0.03024302058229489,105,1936,1,0,2575,0.03749353669286015
0.09467345927269069,216,1566,1,1,2341,0.5734020837659937
0.01247698687367775,67,270,0,0,1059,0.020646331989739086
0.028930341190014655,45,1029,1,0,1224,0.7367790426573151
0.040107797978471776,233,2379,1,0,933,0.9532725353878225
0.01442598046621861,173,121,0,0,687,0.28866926397631576
0.07546238069775792,188,2551,0,1,2801,0.32802149317404017
0.050311019613681535,192,129,0,1,1002,0.7788799648546344
0.009579607213966168,182,8,1,0,1333,0.2774298105230525
0.07446638988927211,231,2272,1,0,526,0.4776501138426006
0.06987200253306516,116,272,1,0,2158,0.23817985536083497
0.05354444959088982,217,1301,1,0,160,0.32622592049871035
0.01585626053066269,66,2456,1,1,2194,0.08064763651547902
0.10504932250510896,153,2229,1,0,1945,0.9832729538763407
0.09166051138850233,46,1328,1,1,1367,0.1899201731600343
0.047771436156951536,39,2841,1,0,305,0.6936517481490947
0.09463344907816308,126,1804,1,0,1383,0.3121546527488045
0.0038695118094475844,30,431,0,0,170,0.6551286206301928
0.01284757418011849,117,878,1,1,250,0.5913796244131814
0.09613415808782116,192,1191,1,0,1153,0.6197736505273757
0.09167197004833681,173,2180,1,1,2619,0.7023798911746437
0.004803354662433049,115,2442,0,1,728,0.8398190537279873
0.026560032610855433,209,2850,0,0,2483,0.4559272140420817
0.008281191050127548,140,2650,0,0,1993,0.46669593583009517
0.07251337550171454,199,1006,1,0,2661,0.731234660903845
0.08663658129561563,127,168,0,1,850,0.6086024695820271
0.0929557457533042,50,2560,1,0,1936,0.40108323210672847
0.07126701866871399,36,2864,1,1,2496,0.968532993849265
0.11436978941812924,227,673,1,1,1372,0.06865519968069334
0.08229081658439438,98,1920,1,0,1232,0.7097390810622949
0.07726879093052501,215,276,1,1,2092,0.8515240779132475
0.059977108977008226,128,312,0,0,2353,0.0783233490213161
0.08013113268683854,213,2821,0,1,2959,0.4915099170283008
0.05453083876898089,2,633,0,1,2167,0.8486859968233295
0.08455823537096839,19,463,1,1,2579,0.6740033856667496
0.025077490819798293,148,2603,0,0,2478,0.23632034310260586
0.07490276712156375,62,379,1,1,2300,0.019638991326941913
0.07802499125207518,34,1193,0,0,1458,0.5201348025243491
0.1034117656208677,212,730,1,1,1230,0.44185591718213435
0.07666137652234604,61,2333,0,1,1870,0.4837490365235265
0.04003732697372833,26,2322,1,1,76,0.38989884570957867
0.0782789776473484,229,1580,1,0,1471,0.3025416207656212
0.06590021902123533,107,441,0,1,1650,0.018138327057356962
0.022951395507721295,71,2193,0,1,2144,0.07366859846829032
0.12390550724044073,235,2591,0,0,2676,0.4417452222937751
0.023624229916166,33,901,1,1,2185,0.7516453685642196
0.1031212596326707,192,1399,1,0,2366,0.8032156582038864
0.048924173363143725,186,2417,0,0,2537,0.12695323138537118
0.007704524425599199,153,842,1,0,2178,0.38670708627527306
0.012096692770910772,201,2000,0,1,1446,0.7423563985283231
0.01455738383312856,228,2941,1,0,1170,0.231384483973898
0.03554785699347468,61,432,1,1,17,0.8226679982094305
0.11926233908867506,177,2598,0,0,921,0.3928675631697808
0.02385245142302743,205,1888,0,1,2560,0.18147687896409936
0.10522760697592042,214,2555,1,0,695,0.8251254366879839
0.0603357867423113,146,1002,1,0,2109,0.6558408565396633
0.06529310160359421,63,420,0,0,2663,0.29993623763460553
0.0067178957386744426,34,1235,0,0,1699,0.015232092004536013
0.12090453901014306,189,2464,0,0,45,0.6331453129166372
0.09631344057195036,119,1208,1,1,574,0.5653394976480642
0.04912576959812394,89,2297,1,1,1974,0.744955152106559
0.07810877261913823,205,90,0,0,2590,0.8915860604561365
0.1194351336864837,21,2017,0,0,2009,0.14262779151159588
0.10492253467543038,235,2845,1,1,1899,0.190465192667589
0.024205737431239757,148,1995,1,0,345,0.27988642576671874
0.03737802854151423,99,1566,1,0,2164,0.2385157762368204
0.12492818703128811,55,256,0,1,1179,0.8420249620830521
0.007598926311201598,194,1804,0,1,485,0.16107761448967162
0.04623012580861695,165,413,0,1,2004,0.9211348118356538
0.09180353212416288,199,2228,0,1,2351,0.015620002368458064
0.05953946032684121,229,1526,1,0,549,0.48377969961979117
0.027026070275415023,195,649,0,1,1207,0.21791086742173194
0.034199268052722706,112,2754,0,0,1339,0.2802192018362163
0.07605511756390107,57,84,1,0,632,0.3081797031431752
0.07416093848872765,144,709,0,0,2872,0.3565868626446622
0.06422990136626534,44,2747,1,0,2068,0.9115001009098616
0.038683130694522505,155,1228,1,0,1786,0.20450632853027273
0.030559108658654577,183,669,0,1,1880,0.7914897671912787
0.044739206712470156,5,734,1,0,654,0.7856719425657201
0.11324783259746626,170,1069,1,0,1285,0.07343833469153183
0.0038591539123877666,66,2438,1,1,1505,0.8230011372458675
0.10870769017520993,67,933,1,1,529,0.4353078634606624
0.09134636861894908,164,341,1,1,80,0.2945476915031139
0.05008797029907058,16,391,1,0,1731,0.897927073675765
0.07993507311863972,103,2777,1,0,1824,0.12488026553223586
0.03310750372251642,147,2454,1,1,870,0.8689158009957781
0.009451725455953103,58,2671,1,1,1682,0.9929818542433271
0.08654185116257901,52,2885,1,0,2604,0.914184391536007
0.08900946933160904,80,1754,0,0,1448,0.25022752800444437
0.06368439333116258,189,2924,1,0,1374,0.929334768920226
0.047270188815655964,197,2188,0,0,726,0.20738294124251688
0.027581458259078803,230,1431,1,0,2210,0.2520045182085098
0.03495515166532619,20,2063,1,0,53,0.5623666172371635
0.033694419571598355,95,2671,1,1,1053,0.8245011116386246
0.08929830875243794,104,1085,0,0,2370,0.5607481400347952
0.05861397232842995,91,2083,1,0,294,0.6367681144676927
0.003372497406977412,98,727,1,0,195,8.725024448519303e-05
0.06956733648231885,0,1118,1,1,2126,0.5323393507988627
0.05000529649018845,89,1113,0,1,2671,0.6527003086783527
0.08003980138223298,5,1686,0,0,1928,0.28914210779149063
0.0940424626193436,101,1138,0,1,1582,0.7041969556200041
0.027520162057327477,5,2923,0,0,1228,0.7708922623744668
0.09511856651398667,130,2521,1,0,1800,0.8290179529024632
0.10607205601865759,132,258,0,0,752,0.5871622368526235
0.042892737189508215,159,463,0,0,2017,0.7376629782123086
0.03778833425512805,173,1115,1,1,770,0.44076118883567983
0.06797711373234944,40,617,0,1,2772,0.9438388146028617
0.03284262345640769,42,742,1,0,1308,0.5659514861057181
0.08934303013601985,104,2566,1,1,1486,0.37746081305579715
0.03964950293230905,130,604,0,1,2833,0.12311149759652418
0.03192375444580109,141,1480,0,1,1240,0.3716891755757299
0.08259577497769198,81,187,0,0,2584,0.7719995599470112
0.030817582292549703,4,1639,0,1,137,0.37734670447480556
0.08349817591550052,20,2672,1,0,1459,0.9421011869784691
0.0634702181550738,180,1761,0,0,2119,0.7591220837788356
0.057803335109083726,116,1338,0,0,181,0.3328419345790259
0.12495823388235959,100,181,1,1,693,0.4783582391331632
0.04875766208515296,216,2659,0,1,785,0.433673455670618
0.053347608602132834,8,2127,0,1,2666,0.057376310650835816
0.10486878823968343,53,234,0,1,988,0.28043860893540196
0.014716235544857098,96,1380,1,0,745,0.5642309800500434
0.04391482752057503,11,151,1,1,2367,0.4073150540132451
0.06615679247245279,7,361,1,0,2345,0.5077907413987124
0.11399149492716275,3,1230,1,0,1374,0.030626650542740275
0.025299137137986386,19,2822,1,0,743,0.9337148980255082
0.021480783457244662,105,613,1,0,1697,0.07774510968413106
0.08584983504977482,221,858,0,1,2433,0.0797738349731556
0.06986059645011139,187,2140,1,1,247,0.7843326364542565
0.013088454675165978,151,375,1,0,413,0.5298026036149216
0.014543426496900852,235,2934,1,0,1668,0.9319096578784626
0.01565231970444357,143,1597,1,0,904,0.1667460024825128
0.0753657586123708,164,1736,1,1,542,0.669311040285594
0.0768817461829268,97,2719,0,1,2492,0.1424014115958061
0.017781709134794807,86,2127,0,0,1112,0.4747270601914648
0.03077926485591577,87,103,0,1,637,0.031117258193234743
0.10019356129316578,165,878,0,1,2183,0.7562648564341732
0.10927029242912122,159,2403,0,1,2385,0.8009416047795085
0.044529658447327286,63,894,0,1,666,0.8820957265866413
0.08770027672137734,48,951,1,1,2092,0.0929707131662374
0.05631750325745259,56,1621,0,1,2314,0.732319832894549
0.07992685331400994,165,1355,1,0,1436,0.10316540839688504
0.03176678999733111,6,1955,0,1,425,0.8125749679394111
0.047070280920815735,7,1667,0,1,82,0.9906989678158725
0.019952916981121144,78,1476,0,0,2935,0.5490261170289338
0.11599900824116739,43,586,1,0,977,0.9687906354507093
0.08472272796408772,190,2651,0,0,2020,0.4570279505689684
0.008853754062504035,26,2585,0,1,1686,0.5200887565732294
0.10702337426231417,164,660,0,0,2442,0.5156264915609531
0.11335592378564859,10,2797,0,0,2196,0.8652034126036018
0.10947108151192944,125,794,0,1,2709,0.8032508716991249
0.007800321031243687,61,2418,0,1,178,0.07301990527353752
0.06079377753272788,134,2253,1,1,1838,0.3117564978408395
0.08781009806152566,22,1012,0,0,1014,0.6794677396114909
0.03129199496139354,28,1595,1,1,2660,0.26831202313418334
0.08625755482044078,199,313,1,0,1085,0.16420200573847965
0.09477259106394707,112,2344,0,0,1283,0.7483920507155398
0.05191693849807723,119,2384,0,1,2180,0.0711943600383006
0.048861696800919785,220,1074,1,0,2393,0.9223199193957914
0.10580876519800736,19,1256,0,0,19,0.09771389091845717
0.06707490069908878,148,448,0,0,1926,0.05111843456608001
0.10962916938304129,102,2003,0,1,150,0.12325659620120655
0.017788529475398968,54,2756,0,1,1526,0.3991723613488166
0.023810046481013925,119,1466,0,0,81,0.7588375723498241
0.0857088408982363,106,33,1,0,2261,0.5412419060038131
0.03340862978636765,15,2675,1,1,1250,0.9735212568421473
0.07546010756990874,145,2939,0,1,2683,0.9989127666746863
0.06879613493291986,195,2218,0,1,1529,0.25064645482346526
0.08801308388597275,148,2531,0,1,2317,0.017159484757363952
0.12361640727826097,51,2582,0,0,2564,0.7530059596034947
0.10847461525130946,178,1764,1,0,2351,0.016473583972281602
0.009447626231864278,175,2366,0,0,1910,0.5776737081684876
0.059001781267285086,177,1429,1,1,1289,0.6929792000242282
0.11964174852437338,49,496,1,0,1321,0.45304932076667814
0.11100263410159872,145,2716,0,1,1261,0.21136323735723617
0.07273446722568286,207,892,1,1,715,0.2521692420226893
0.04085681812128891,158,2448,1,1,1244,0.8384418996647129
0.10484127490734775,199,396,1,1,1422,0.7134838698922013
0.0870174702743977,199,517,0,0,543,0.5898085558286553
0.10671416673028375,30,1427,0,0,218,0.02651419501743102
0.12275097258374931,118,749,0,1,1695,0.13070931006258424
0.12233288438128803,45,977,0,1,1476,0.8226584608543932
0.021317786630395963,182,311,1,1,324,0.31387256852410184
0.06594840475625477,233,659,0,1,2665,0.14752359310414342
0.007884640868359494,75,614,1,0,2611,0.8772535164364323
0.07294273808511721,82,2619,0,1,632,0.761713075232212
0.07928467626569771,2,2790,0,0,1015,0.18991981615559617
0.05002456400300183,104,248,1,0,1129,0.7801373456968234
0.09748124669740167,100,1593,1,0,1837,0.08776269159621097
0.053738164301885855,223,2098,0,0,1808,0.07378387300388778
0.03666056758137905,83,567,1,0,2392,0.6911966496006517
0.02653457191028348,32,1156,0,1,2195,0.8452648406836357
0.0787032857598176,6,1251,1,1,1130,0.8681500717432139
0.059208815985359264,50,2794,1,0,687,0.46392386701770116
0.06624029740191253,89,1960,1,1,2112,0.7254585669873378
0.010195426251502382,124,870,0,1,2718,0.8996288829226992
0.006471640954410274,195,1679,0,0,2245,0.2163280479281008
0.05454105949271024,27,1400,0,0,1774,0.008845375610059714
0.014330544887612845,201,2853,1,1,160,0.14345111757910345
0.10477562865666311,84,1908,0,1,1823,0.9356201163748963
0.02531643065709077,45,2387,1,1,8,0.2317570037767993
0.0317304586769714,67,2537,1,1,831,0.04414399425422599
0.06797164672492892,99,766,0,0,531,0.9643841681181873
0.07423120752709836,22,2593,0,0,2722,0.24173600345113033
0.016557442584591506,157,1262,0,0,2081,0.2645916169269844
0.031980946391562445,37,2465,1,0,535,0.367713627269757
0.029035821701515585,118,804,0,0,273,0.6598238897807587
0.10856047736428545,220,2968,0,1,2734,0.6230305649394003
0.10879548692871245,4,2081,0,0,2934,0.23995147800959093
0.03422382525661048,95,370,0,1,437,0.5012577703289185
0.05504120998055248,66,2923,0,0,911,0.6308480301608091
0.038047209706698434,206,1105,1,0,1116,0.007492700151453868
0.0783450450163128,165,66,0,0,168,0.07492150963404975
0.11336545482865243,172,2209,1,1,673,0.5176313235689696
0.023055499170722513,27,2437,1,0,2252,0.7926315425525671
0.015855478231512343,174,2102,0,1,1174,0.81163257519946
0.11843171847721783,149,1826,1,1,194,0.20616455117532173
0.07398694933791267,175,2413,0,1,1329,0.6849477528428481
0.1071746429985165,147,130,1,1,1099,0.28212636016303894
0.11371885727302504,138,1417,0,0,610,0.26773745945445815
0.009605080440173552,156,1321,0,1,935,0.30964013964442305
0.07850512926648116,195,2757,1,1,2362,0.22449941950365648
0.08881724819000245,133,769,1,1,987,0.21455939017287395
0.010530368603304877,177,2101,1,0,34,0.0917975380465561
0.03161980881223958,190,2459,1,0,1202,0.32810679049439107
0.06506200918854729,160,2648,0,0,1706,0.20183775948924199
